Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,home_prob,draw_prob,away_prob,home_elo,away_elo
2022-06-05,GAA Football All-Ireland Senior Championship,armagh,1,16,tyrone,1,10,0.31070512804644934,0.15584415584415584,0.5334507161093949,1649,1743
2022-06-05,Tailteann Cup,carlow,2,13,westmeath,1,21,0.18595269181027194,0.08333333333333333,0.7307139748563948,1276,1513
2022-06-05,Tailteann Cup,leitrim,2,16,sligo,1,19,0.4280216081834434,0.11875,0.45322839181655655,1364,1374
2022-06-05,Tailteann Cup,fermanagh,0,13,cavan,2,16,0.2454087326766655,0.04878048780487805,0.7058107795184565,1379,1563
2022-06-11,GAA Football All-Ireland Senior Championship,clare,2,15,roscommon,1,17,0.2942337072674041,0.15584415584415584,0.54992213688844,1528,1636
2022-06-11,GAA Football All-Ireland Senior Championship,mayo,2,13,kildare,0,14,0.6234659085004249,0.12307692307692308,0.253457168422652,1796,1640
2022-06-12,GAA Football All-Ireland Senior Championship,cork,2,18,limerick,1,16,0.5870105361395161,0.07792207792207792,0.33506738593840596,1541,1443
2022-06-12,GAA Football All-Ireland Senior Championship,armagh,3,17,donegal,0,16,0.3882725789948217,0.08771929824561403,0.5240081227595643,1676,1728
2022-06-19,Tailteann Cup,sligo,1,14,cavan,0,20,0.22650719204347639,0.04878048780487805,0.7247123201516456,1373,1575
2022-06-19,Tailteann Cup,westmeath,3,22,offaly,2,16,0.5693663117009423,0.061855670103092786,0.3687780181959649,1522,1446
2022-06-25,GAA Football All-Ireland Senior Championship,derry,5,13,clare,2,8,0.7269394833379923,0,0.2730605166620077,1719,1549
2022-06-25,GAA Football All-Ireland Senior Championship,dublin,0,21,cork,0,10,0.7932703729677897,0.07142857142857142,0.13530105560363886,1863,1555
2022-06-26,GAA Football All-Ireland Senior Championship,galway,2,21,armagh,3,18,0.44392132931870903,0.11875,0.437328670681291,1707,1705
2022-06-26,GAA Football All-Ireland Senior Championship,kerry,1,18,mayo,0,13,0.6133342732241075,0.07792207792207792,0.3087436488538146,1927,1808
2022-07-09,GAA Football All-Ireland Senior Championship,galway,2,8,derry,1,6,0.420317149968976,0.08771929824561403,0.4919635517854099,1707,1734
2022-07-09,Tailteann Cup,cavan,1,13,westmeath,2,14,0.519038053729943,0.07692307692307693,0.40403886934698,1584,1540
2022-07-10,GAA Football All-Ireland Senior Championship,dublin,1,13,kerry,1,14,0.37858111838699565,0.04819277108433735,0.5732261105286669,1870,1942
2022-07-24,GAA Football All-Ireland Senior Championship,kerry,0,20,galway,0,16,0.786172395633725,0,0.21382760436627501,1955,1729
